trade_date,ticker,health_group,health_score,action_group,close,state_streak,state_l1,state_l2,state_l3,state_l4,state_l5,n_state_changes_5,n_prior5_healthy,n_prior5_rat_yeu,n_prior5_yeu_dan,prev_was_dang_hoi,prev_was_healthy,traj3,rs5,rs10,rsi14,rs5_chg_1,rs5_chg_3,rs5_chg_5,rs10_chg_1,rs10_chg_3,rs10_chg_5,rsi14_chg_1,rsi14_chg_3,rsi14_chg_5,rs5_pct,rs10_pct,rsi14_pct,rs10_minus_rs5_pct,rs5_rank_drop_3,rs5_rank_drop_5,rs10_rank_drop_3,rs10_rank_drop_5,dd5,dd10,dist_ema9,dist_ma20,volume,volume_ratio20,vol_vs_prior,obv,obv_chg_1,obv_chg_3,obv_chg_5,obv_dir_1,market_real,market_regime,vnindex_daily_return_pct,episode_id,iso_week,mature_T3,mature_T5,mature_T10,ret_T3,ret_T5,ret_T10,t5_label_eligible,n_mature_T5_date,T5_TOP10,T5_TOP20,T5_BOTTOM20,clean_T3_status,clean_T5_status,clean_T10_status,pct_DANG_HOI,pct_TRUNG_TINH,pct_YEU,pct_YEU_DAN,pct_RAT_YEU,pct_weak3,pct_YEU_DAN_chg_d1,pct_weak3_chg_d1,hhi,dominant_state
2026-08-06,ACB,🔴 YẾU,42.2,THEO DÕI,22400.0,2,🔴 YẾU,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,⚠️ YẾU DẦN,3.0,1.0,0.0,3.0,0.0,0.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🔴 YẾU,0.22,-0.44,48.75,0.67,-0.45000000000000007,2.22,0.45,1.31,6.72,2.6499999999999986,-0.8599999999999994,6.009999999999998,0.36619718309859156,0.323943661971831,0.6901408450704225,-0.04225352112676056,-0.24647887323943662,-0.09154929577464788,0.014084507042253502,0.07746478873239437,-0.22271714922048602,-0.4444444444444473,-0.1145561184516474,-1.0054137664346483,8170300.0,0.4760761577344968,0.7279247333861958,-32353900.0,3053800.0,-18668200.0,,1.0,,🔴 Forecast rủi ro,,1,2026-W32,True,True,True,1.5625,-0.8928571428571397,-2.00892857142857,True,142,False,False,False,MATURE,MATURE,MATURE,29.577464788732392,29.577464788732392,10.56338028169014,28.169014084507044,2.112676056338028,40.845070422535215,16.19718309859155,2.816901408450711,0.26591946042451897,🌱 ĐANG HỒI
2026-08-07,ACB,🌱 ĐANG HỒI,69.2,MUA EARLY,22650.0,1,🔴 YẾU,🔴 YẾU,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,3.0,1.0,0.0,2.0,0.0,0.0,⚠️ YẾU DẦN>🔴 YẾU>🔴 YẾU,3.42,0.67,52.65,3.1999999999999997,4.09,6.09,1.11,2.86,7.68,3.8999999999999986,4.449999999999996,11.89,0.5140845070422535,0.176056338028169,0.6830985915492958,-0.3380281690140845,-0.14788732394366194,-0.14788732394366194,0.147887323943662,0.2112676056338028,0.8908685968819663,0.6666666666666599,0.9783531834930416,0.1326259946949681,11838153.0,0.6809401292941225,1.4489251312681297,-20515747.0,11838153.0,3667853.0,2681853.0,1.0,,🟠 Forecast yếu,,1,2026-W32,True,True,True,0.4415011037527616,-2.207505518763797,0.4415011037527616,True,142,False,False,False,MATURE,MATURE,MATURE,50.0,30.985915492957744,9.15492957746479,9.15492957746479,0.7042253521126761,19.014084507042256,-19.014084507042256,-21.83098591549296,0.3628248363419957,🌱 ĐANG HỒI
2026-08-10,ACB,🟡 TRUNG TÍNH,66.9,MUA EARLY,22650.0,1,🌱 ĐANG HỒI,🔴 YẾU,🔴 YẾU,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,3.0,2.0,0.0,1.0,1.0,1.0,🔴 YẾU>🔴 YẾU>🌱 ĐANG HỒI,0.44,1.57,52.9,-2.98,0.89,-0.23000000000000004,0.9,2.46,3.3200000000000003,0.25,6.799999999999997,3.289999999999999,0.2676056338028169,0.11267605633802817,0.6619718309859155,-0.1549295774647887,0.24647887323943662,0.24647887323943662,0.2112676056338028,0.22535211267605632,0.0,0.0,0.9608441307204618,0.1436940422239407,12233400.0,0.7149538404354454,1.033387556318963,-10594300.0,9921447.0,24813400.0,3091400.0,1.0,,🟠 Forecast yếu,,1,2026-W33,True,True,True,-1.9867549668874165,-3.532008830022071,-0.6622516556291425,True,142,False,False,False,MATURE,MATURE,MATURE,52.112676056338024,29.577464788732392,8.450704225352112,9.15492957746479,0.7042253521126761,18.30985915492958,0.0,-0.704225352112676,0.3746280499900813,🌱 ĐANG HỒI
2026-08-11,ACB,🌱 ĐANG HỒI,69.1,MUA EARLY,22750.0,1,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🔴 YẾU,🔴 YẾU,⚠️ YẾU DẦN,3.0,2.0,0.0,1.0,0.0,1.0,🔴 YẾU>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,1.34,1.11,54.33,0.9000000000000001,1.12,2.0100000000000002,-0.45999999999999996,1.55,3.3,1.4299999999999997,5.579999999999998,6.1299999999999955,0.5845070422535211,0.1056338028169014,0.6830985915492958,-0.47887323943661975,-0.07042253521126762,-0.07042253521126762,0.2183098591549296,0.2183098591549296,0.44150110375276164,0.44150110375276164,1.122122186638097,0.608070757324497,9756800.0,0.5847973546023243,0.7975542367616525,-837500.0,9756800.0,31516400.0,23346100.0,1.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-2.637362637362639,-4.83516483516484,-2.41758241758242,True,142,False,False,True,MATURE,MATURE,MATURE,58.45070422535211,22.535211267605636,7.042253521126761,11.971830985915492,0.0,19.014084507042252,2.8169014084507022,0.7042253521126725,0.4117238643126364,🌱 ĐANG HỒI
2026-08-12,ACB,🌱 ĐANG HỒI,70.4,MUA EARLY,22750.0,2,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🔴 YẾU,🔴 YẾU,3.0,3.0,0.0,0.0,1.0,1.0,🌱 ĐANG HỒI>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,1.34,2.02,54.44,0.0,-2.08,1.79,0.9099999999999999,1.35,2.91,0.10999999999999943,1.7899999999999991,8.339999999999996,0.5140845070422535,0.15492957746478872,0.6690140845070423,-0.35915492957746475,0.07042253521126762,0.07042253521126762,0.02112676056338028,0.16901408450704228,0.0,0.0,0.9673336280247912,0.7082779991146593,10994300.0,0.6841910380514094,1.1268346179075106,400000.0,1237500.0,20915747.0,35807700.0,1.0,,🔴 Forecast rủi ro,,1,2026-W33,True,True,True,-3.956043956043953,-4.175824175824172,-2.197802197802201,True,142,False,False,False,MATURE,MATURE,MATURE,56.33802816901409,21.830985915492956,14.084507042253522,7.746478873239436,0.0,21.83098591549296,-4.225352112676056,2.8169014084507076,0.390894663757191,🌱 ĐANG HỒI
2026-08-13,ACB,🟡 TRUNG TÍNH,61.8,THEO DÕI,22200.0,1,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🔴 YẾU,3.0,4.0,0.0,0.0,1.0,1.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🌱 ĐANG HỒI,0.23,-0.67,45.6,-1.11,-0.21,0.010000000000000009,-2.69,-2.24,-0.23000000000000004,-8.839999999999996,-7.299999999999997,-3.1499999999999986,0.3732394366197183,0.20422535211267606,0.4295774647887324,-0.16901408450704225,0.2112676056338028,0.2112676056338028,-0.04929577464788734,0.11971830985915494,-2.41758241758242,-2.41758241758242,-1.1823839349263787,-1.3881177123820088,12450152.0,0.8638225673214848,1.1324187988321222,-12050152.0,-12450152.0,-1455852.0,20303748.0,-1.0,7.0,🟡 TRUNG TÍNH,-1.5709579052407885,1,2026-W33,True,True,True,-2.4774774774774744,-1.1261261261261255,1.8018018018018056,True,142,False,False,False,MATURE,MATURE,MATURE,41.54929577464789,14.084507042253522,20.422535211267608,23.943661971830984,0.0,44.36619718309859,16.197183098591548,22.535211267605632,0.29150962110692324,🌱 ĐANG HỒI
2026-08-14,ACB,⚠️ YẾU DẦN,39.1,THEO DÕI,22150.0,1,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,3.0,5.0,0.0,0.0,0.0,1.0,🌱 ĐANG HỒI>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,-1.12,1.14,44.88,-1.35,-2.46,-4.54,1.81,0.029999999999999805,0.46999999999999986,-0.7199999999999989,-9.449999999999996,-7.769999999999996,0.3767605633802817,0.3873239436619718,0.49295774647887325,0.010563380281690127,0.20774647887323944,0.20774647887323944,-0.18309859154929575,-0.18309859154929575,-2.637362637362639,-2.637362637362639,-1.1271504844769575,-1.3033307340982514,7123300.0,0.5007467300464558,0.5721456252100376,-18538400.0,-6488248.0,-17700900.0,1977347.0,-1.0,5.6,🔴 MÙA ĐÔNG,-1.957359945565884,1,2026-W33,True,True,True,-1.5801354401805856,2.708803611738153,1.3544018058690763,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,13.380281690140844,14.788732394366196,45.07042253521127,1.4084507042253522,61.26760563380282,21.126760563380287,16.90140845070423,0.3073794881967864,⚠️ YẾU DẦN
2026-08-17,ACB,⚠️ YẾU DẦN,35.8,THEO DÕI,21850.0,2,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,3.0,4.0,0.0,1.0,0.0,0.0,🌱 ĐANG HỒI>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,-3.53,-3.1,40.76,-2.4099999999999997,-4.87,-3.9699999999999998,-4.24,-5.12,-4.67,-4.1200000000000045,-13.68,-12.14,0.31690140845070425,0.21830985915492956,0.2535211267605634,-0.09859154929577468,0.19718309859154926,0.2676056338028169,0.16901408450704225,0.16901408450704225,-3.956043956043953,-3.956043956043953,-1.9828180590265247,-2.422686167243493,8429500.0,0.6231233118122506,1.1833700672441143,-26967900.0,-8429500.0,-27367900.0,-16373600.0,-1.0,6.2,🟡 TRUNG TÍNH,-0.0202568569460659,1,2026-W34,True,True,True,0.4576659038901587,2.9748283752860427,1.6018306636155666,True,142,False,False,False,MATURE,MATURE,MATURE,28.87323943661972,14.084507042253522,4.225352112676056,52.112676056338024,0.7042253521126761,57.04225352112676,7.042253521126753,-4.225352112676063,0.3766117833763142,⚠️ YẾU DẦN
2026-08-18,ACB,⚠️ YẾU DẦN,32.8,THEO DÕI,21650.0,3,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🌱 ĐANG HỒI,2.0,3.0,0.0,2.0,0.0,0.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>⚠️ YẾU DẦN,-4.42,-3.56,38.24,-0.8900000000000001,-4.65,-5.76,-0.45999999999999996,-2.89,-4.67,-2.519999999999996,-7.359999999999999,-16.089999999999996,0.14788732394366197,0.2112676056338028,0.19014084507042253,0.06338028169014084,0.22887323943661972,0.43661971830985913,0.176056338028169,0.176056338028169,-4.83516483516484,-4.83516483516484,-2.31731307188362,-3.056084182245611,7316500.0,0.5597375319449741,0.8679636989145264,-34284400.0,-7316500.0,-22234248.0,-33446900.0,-1.0,5.7,🔴 MÙA ĐÔNG,0.2546856368877526,1,2026-W34,True,True,True,5.0808314087759765,2.540415704387988,2.540415704387988,True,142,False,False,False,MATURE,MATURE,MATURE,25.352112676056336,20.422535211267608,4.225352112676056,49.29577464788733,0.7042253521126761,54.22535211267606,-2.816901408450697,-2.816901408450697,0.35082324935528664,⚠️ YẾU DẦN
2026-08-19,ACB,⚠️ YẾU DẦN,34.3,THEO DÕI,21800.0,4,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,2.0,2.0,0.0,3.0,0.0,0.0,⚠️ YẾU DẦN>⚠️ YẾU DẦN>⚠️ YẾU DẦN,-4.18,-2.9,41.18,0.2400000000000002,-3.0599999999999996,-5.52,0.6600000000000001,-4.04,-4.92,2.9399999999999977,-3.700000000000003,-13.259999999999998,0.3028169014084507,0.31690140845070425,0.39436619718309857,0.014084507042253558,0.073943661971831,0.2112676056338028,0.07042253521126757,0.07042253521126757,-4.175824175824172,-4.175824175824172,-1.3167424747226095,-2.2531106378208765,6245800.0,0.5271535833412108,0.8536595366637053,-28038600.0,6245800.0,-9500200.0,-28438600.0,1.0,5.0,🔴 MÙA ĐÔNG,-0.3077331670534922,1,2026-W34,True,True,True,3.2110091743119185,2.064220183486243,2.064220183486243,True,142,False,False,False,MATURE,MATURE,MATURE,17.6056338028169,16.901408450704224,3.5211267605633805,59.154929577464785,2.8169014084507045,65.49295774647888,9.859154929577457,11.267605633802816,0.41152549097401303,⚠️ YẾU DẦN
2026-08-20,ACB,🟡 TRUNG TÍNH,61.5,TÍCH LŨY,21950.0,1,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,1.0,1.0,0.0,4.0,0.0,0.0,⚠️ YẾU DẦN>⚠️ YẾU DẦN>⚠️ YẾU DẦN,-1.13,-0.9,44.05,3.05,2.4,-1.3599999999999999,2.0,2.2,-0.22999999999999998,2.8699999999999974,3.289999999999999,-1.5500000000000043,0.6338028169014085,0.4788732394366197,0.4753521126760563,-0.1549295774647888,-0.31690140845070425,-0.2570422535211268,-0.16197183098591544,-0.09154929577464788,-1.1261261261261257,-3.516483516483515,-0.5108619929283353,-1.4590347923681302,7594400.0,0.6986806358634102,1.2159210989785136,-20444200.0,7594400.0,6523700.0,-8394048.0,1.0,5.3,🔴 MÙA ĐÔNG,-0.0760561432621154,1,2026-W34,True,True,True,1.1389521640091216,2.9612756264236983,1.5945330296127658,True,142,False,False,False,MATURE,MATURE,MATURE,16.901408450704224,23.239436619718308,4.225352112676056,52.112676056338024,3.5211267605633805,59.859154929577464,-7.04225352112676,-5.633802816901415,0.35717119619123183,⚠️ YẾU DẦN
2026-08-21,ACB,🌱 ĐANG HỒI,72.3,MUA EARLY,22750.0,1,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,1.0,1.0,0.0,4.0,0.0,1.0,⚠️ YẾU DẦN>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,2.71,1.56,56.29,3.84,7.13,3.83,2.46,5.12,0.42000000000000015,12.240000000000002,18.049999999999997,11.409999999999997,0.6056338028169014,0.4859154929577465,0.7253521126760564,-0.11971830985915488,0.028169014084507116,0.028169014084507116,-0.007042253521126807,-0.007042253521126807,2.708803611738153,0.0,2.476692746046538,2.0751542344363383,14471441.0,1.3251201463036033,1.9055410565679975,-5972759.0,14471441.0,28311641.0,12565641.0,1.0,9.0,🟡 TRUNG TÍNH,1.9959388988878053,1,2026-W34,True,True,False,-2.197802197802201,-1.318681318681314,,True,142,False,False,True,MATURE,MATURE,WAITING,51.40845070422535,29.577464788732392,11.267605633802818,6.338028169014084,1.4084507042253522,19.014084507042256,-45.77464788732394,-40.84507042253521,0.3686768498313826,🌱 ĐANG HỒI
2026-08-24,ACB,🔴 YẾU,49.0,THEO DÕI,22500.0,1,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,⚠️ YẾU DẦN,⚠️ YẾU DẦN,2.0,2.0,0.0,3.0,1.0,1.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,2.97,-0.66,52.43,0.26000000000000023,7.15,6.5,-2.22,2.2399999999999998,2.44,-3.8599999999999994,11.25,11.670000000000002,0.5985915492957746,0.3732394366197183,0.4295774647887324,-0.22535211267605632,0.03521126760563387,0.03521126760563387,0.11267605633802819,0.11267605633802819,-1.098901098901095,-1.098901098901095,1.077576815589132,0.908173562058523,39727966.0,3.3535691171541098,2.7452667636899464,-48001466.0,-42028707.0,-19962866.0,-21033566.0,-1.0,9.6,🟡 TRUNG TÍNH,0.0693690770556143,1,2026-W35,True,True,False,0.4444444444444473,-1.3333333333333308,,True,142,False,False,False,MATURE,MATURE,WAITING,58.45070422535211,22.535211267605636,11.971830985915492,7.042253521126761,0.0,19.014084507042252,0.7042253521126769,-3.552713678800501e-15,0.4117238643126364,🌱 ĐANG HỒI
2026-08-25,ACB,🔴 YẾU,52.3,TÍCH LŨY,22200.0,2,🔴 YẾU,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,⚠️ YẾU DẦN,3.0,2.0,0.0,2.0,0.0,0.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🔴 YẾU,2.54,-1.99,48.16,-0.43000000000000016,3.67,6.96,-1.33,-1.0899999999999999,1.57,-4.270000000000003,4.109999999999999,9.919999999999995,0.647887323943662,0.22535211267605634,0.29577464788732394,-0.4225352112676056,-0.014084507042253502,-0.014084507042253502,0.2605633802816901,0.2605633802816901,-2.41758241758242,-2.41758241758242,-0.2162430876150867,-0.3702457085156485,7780000.0,0.795058374964041,0.19583182285244605,-22434700.0,25566766.0,-1990500.0,11849700.0,1.0,7.4,🟡 TRUNG TÍNH,-0.0435221711983624,1,2026-W35,True,True,False,1.1261261261261255,0.0,,True,142,False,False,False,MATURE,MATURE,WAITING,38.732394366197184,25.352112676056336,21.830985915492956,14.084507042253522,0.0,35.91549295774648,7.042253521126761,16.901408450704228,0.281789327514382,🌱 ĐANG HỒI
2026-08-26,ACB,🟡 TRUNG TÍNH,,MUA EARLY,22250.0,1,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,3.0,2.0,0.0,1.0,0.0,0.0,🌱 ĐANG HỒI>🔴 YẾU>🔴 YẾU,2.06,-2.2,48.91,-0.48,-0.6499999999999999,6.24,-0.2100000000000002,-3.7600000000000002,0.6999999999999997,0.75,-7.380000000000003,7.729999999999997,0.3873239436619718,0.2112676056338028,0.2746478873239437,-0.176056338028169,0.2605633802816902,0.2605633802816902,0.2746478873239437,0.2746478873239437,-2.197802197802201,-2.197802197802201,0.01,-0.1346499102333975,7440600.0,0.7772947934850398,0.956375321336761,-14994100.0,7440600.0,-9021341.0,13044500.0,1.0,,,,1,2026-W35,True,True,False,-0.2247191011235938,0.0,,True,142,False,True,False,MATURE,MATURE,WAITING,48.59154929577465,23.239436619718308,12.676056338028168,15.492957746478872,0.0,28.16901408450704,1.4084507042253502,-7.74647887323944,0.3301924221384646,🌱 ĐANG HỒI
2026-08-27,ACB,🌱 ĐANG HỒI,71.4,MUA EARLY,22600.0,1,🟡 TRUNG TÍNH,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,3.0,3.0,0.0,0.0,0.0,1.0,🔴 YẾU>🔴 YẾU>🟡 TRUNG TÍNH,2.96,1.8,53.91,0.8999999999999999,-0.010000000000000231,4.09,4.0,2.46,2.7,5.0,1.4799999999999969,9.86,0.5,0.5845070422535211,0.5915492957746479,0.08450704225352113,0.147887323943662,0.147887323943662,-0.2112676056338028,-0.09859154929577463,-0.659340659340657,-0.659340659340657,1.259969738502842,1.3793876864416357,7430300.0,0.7955042442131545,0.9986157030347015,-7563800.0,7430300.0,40437666.0,12880400.0,1.0,8.3,🟡 TRUNG TÍNH,0.5346302049598739,1,2026-W35,True,True,False,-1.7699115044247815,-1.327433628318586,,True,142,False,False,False,MATURE,MATURE,WAITING,34.50704225352113,23.943661971830984,19.014084507042252,22.535211267605636,0.0,41.54929577464789,7.042253521126764,13.380281690140848,0.2633406070224162,🌱 ĐANG HỒI
2026-08-28,ACB,🟡 TRUNG TÍNH,62.6,MUA EARLY,22450.0,1,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🔴 YẾU,🔴 YẾU,🌱 ĐANG HỒI,3.0,3.0,0.0,0.0,1.0,1.0,🔴 YẾU>🟡 TRUNG TÍNH>🌱 ĐANG HỒI,-1.32,1.35,51.58,-4.28,-3.8600000000000003,-4.03,-0.44999999999999996,3.34,-0.20999999999999996,-2.3299999999999983,3.4200000000000017,-4.710000000000001,0.16901408450704225,0.38028169014084506,0.47183098591549294,0.2112676056338028,0.47887323943661975,0.47887323943661975,0.20422535211267606,0.20422535211267606,-1.318681318681314,-1.318681318681314,0.4697688926799337,0.5824372759856589,1344414.0,0.1554355155124046,0.18093670511284873,-8908214.0,-1344414.0,13526486.0,-2935455.0,-1.0,7.6,🟡 TRUNG TÍNH,-0.2809187953765724,1,2026-W35,True,False,False,-0.8908685968819552,,,False,0,False,False,False,MATURE,WAITING,WAITING,26.056338028169012,40.140845070422536,7.042253521126761,26.056338028169012,0.7042253521126761,33.802816901408455,3.5211267605633765,-7.7464788732394325,0.3019242213846459,🟡 TRUNG TÍNH
2026-09-03,ACB,⚠️ YẾU DẦN,,THEO DÕI,22200.0,1,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🔴 YẾU,🔴 YẾU,3.0,3.0,0.0,0.0,0.0,1.0,🟡 TRUNG TÍNH>🌱 ĐANG HỒI>🟡 TRUNG TÍNH,-2.42,0.23,48.11,-1.0999999999999999,-4.48,-5.390000000000001,-1.12,2.43,0.89,-3.469999999999999,-0.7999999999999972,-4.32,0.16901408450704225,0.4014084507042254,0.4014084507042254,0.23239436619718312,0.33098591549295775,0.47887323943661975,0.18309859154929575,0.18309859154929575,-1.7699115044247815,-2.41758241758242,-0.43,-0.4819007060405722,10071630.0,1.1085149668225749,7.491464682753973,-17635430.0,-8727216.0,-2641330.0,30366036.0,-1.0,6.3,🟡 TRUNG TÍNH,0.3238519722036148,2,2026-W36,True,False,False,0.4504504504504458,,,False,0,False,False,False,MATURE,WAITING,WAITING,28.87323943661972,22.535211267605636,5.633802816901409,40.845070422535215,2.112676056338028,48.591549295774655,14.788732394366203,14.7887323943662,0.3046022614560604,⚠️ YẾU DẦN
2026-09-04,ACB,🟡 TRUNG TÍNH,62.6,MUA EARLY,22200.0,1,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,🔴 YẾU,4.0,3.0,0.0,1.0,0.0,0.0,🌱 ĐANG HỒI>🟡 TRUNG TÍNH>⚠️ YẾU DẦN,0.0,2.54,47.73,2.42,-2.96,-2.54,2.31,0.74,4.53,-0.38000000000000256,-6.18,-0.4299999999999997,0.6584507042253521,0.6549295774647887,0.4507042253521127,-0.0035211267605633756,-0.15845070422535212,-0.010563380281690127,-0.07042253521126762,-0.07042253521126762,-1.7699115044247815,-2.41758241758242,-0.5305931154624632,-0.4484304932735439,7950500.0,0.9064148473955608,0.7893955596065384,-12287400.0,5348030.0,-4723600.0,10147300.0,1.0,6.3,🟡 TRUNG TÍNH,1.2800192385470366,2,2026-W36,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,21.12676056338028,24.647887323943664,5.633802816901409,47.88732394366197,0.7042253521126761,54.225352112676056,7.042253521126753,5.633802816901401,0.33792898234477287,⚠️ YẾU DẦN
2026-09-07,ACB,🟡 TRUNG TÍNH,59.6,MUA EARLY,22250.0,2,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,🟡 TRUNG TÍNH,4.0,4.0,0.0,1.0,0.0,1.0,🟡 TRUNG TÍNH>⚠️ YẾU DẦN>🟡 TRUNG TÍNH,0.0,2.06,48.56,0.0,1.32,-2.06,-0.48,0.71,4.26,0.8300000000000054,-3.019999999999996,-0.3499999999999943,0.8063380281690141,0.6830985915492958,0.6126760563380281,-0.12323943661971837,-0.147887323943662,-0.147887323943662,-0.028169014084507005,-0.028169014084507005,-1.5486725663716783,-2.197802197802201,-0.245418686790344,-0.1794526693584597,3963500.0,0.4713772278475894,0.49852210552795423,-8323900.0,3963500.0,584314.0,6670200.0,1.0,4.3,🔴 MÙA ĐÔNG,-1.9210475308508943,2,2026-W37,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,14.084507042253522,16.901408450704224,3.5211267605633805,62.676056338028175,2.8169014084507045,69.01408450704226,14.788732394366207,14.7887323943662,0.4432652251537394,⚠️ YẾU DẦN
2026-09-08,ACB,🟡 TRUNG TÍNH,61.4,MUA EARLY,22300.0,3,🟡 TRUNG TÍNH,🟡 TRUNG TÍNH,⚠️ YẾU DẦN,🟡 TRUNG TÍNH,🌱 ĐANG HỒI,3.0,4.0,0.0,1.0,0.0,1.0,⚠️ YẾU DẦN>🟡 TRUNG TÍNH>🟡 TRUNG TÍNH,-1.33,1.59,49.43,-1.33,1.0899999999999999,-4.29,-0.47,1.36,-0.20999999999999996,0.8699999999999974,1.3200000000000003,-4.479999999999997,0.6338028169014085,0.5985915492957746,0.6408450704225352,-0.03521126760563387,0.17253521126760563,0.17253521126760563,0.08450704225352113,0.08450704225352113,-1.3274336283185861,-1.978021978021982,-0.016992627710366,0.0112120192846676,2761789.0,0.3393730875012933,0.6968056011101299,-5562111.0,2761789.0,12073319.0,2001689.0,1.0,4.9,🔴 MÙA ĐÔNG,0.5321982699437067,2,2026-W37,False,False,False,,,,False,0,False,False,False,WAITING,WAITING,WAITING,19.014084507042252,16.901408450704224,4.225352112676056,57.74647887323944,2.112676056338028,64.08450704225352,-4.929577464788736,-4.929577464788736,0.4004165840111089,⚠️ YẾU DẦN
2026-07-23,ACV,⛔ RẤT YẾU,25.0,THEO DÕI,39100.0,1,,,,,,,,,,0.0,0.0,?>?>?,-6.01,-8.22,21.12,,,,,,,,,,0.5704225352112676,0.6338028169014085,0.22183098591549297,0.06338028169014087,,,,,,,-3.6130559690141895,-7.5322218280714175,590400.0,1.1996098829648896,,,,,,,,🔴 Forecast rủi ro,,1,2026-W30,True,True,True,-0.7672634271099765,1.0230179028132946,-0.5115089514066473,True,142,False,False,False,MATURE,MATURE,MATURE,2.8169014084507045,2.8169014084507045,1.4084507042253522,38.732394366197184,54.22535211267606,94.36619718309859,,,0.4458440785558421,⛔ RẤT YẾU
2026-07-24,ACV,⛔ RẤT YẾU,21.9,THEO DÕI,38700.0,2,⛔ RẤT YẾU,,,,,,0.0,1.0,0.0,0.0,0.0,?>?>⛔ RẤT YẾU,-6.75,-8.94,19.67,-0.7400000000000002,,,-0.7199999999999989,,,-1.4499999999999993,,,0.4507042253521127,0.5422535211267606,0.14084507042253522,0.09154929577464793,0.11971830985915494,0.11971830985915494,0.09154929577464788,0.09154929577464788,-1.0230179028132946,-1.0230179028132946,-3.713427274527692,-7.933864636612342,270600.0,0.5485283386037461,0.4583333333333333,,,,,,,🔴 Forecast rủi ro,,1,2026-W30,True,True,True,0.0,1.2919896640826822,7.235142118863047,True,142,False,False,False,MATURE,MATURE,MATURE,2.112676056338028,8.450704225352112,3.5211267605633805,28.87323943661972,57.04225352112676,89.43661971830986,-9.859154929577464,-4.929577464788736,0.41757587780202343,⛔ RẤT YẾU
